siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
NH02,NA3661OW,"1980-08-18 11:30","1980-08-26 14:00",198008,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,401.900,5.590,5.590,"  ","e           ",1985-05-17
NH02,NA3710OW,"1980-08-26 14:00","1980-09-02 14:00",198008,4.140,32.800," ",.050," ",.009," ",.013," ",.013," ",.280," ",1.280," ",.120," ",4.300,0,-9,1541.800,22.350,22.350,"w ","            ",1985-05-17
NH02,NA3783OW,"1980-09-02 14:00","1980-09-09 13:10",198009,4.160,32.200," ",.060," ",.014," ",.013," ",.025," ",.230," ",1.680," ",.130," ",3.510,0,-9,2069.000,30.990,30.990,"w ","            ",1986-05-21
NH02,NA3903OW,"1980-09-09 13:10","1980-09-16 13:30",198009,3.800,71.400," ",.160," ",.037," ",.023," ",.094," ",.610," ",4.310," ",.260," ",6.350,0,-9,2471.300,35.810,35.810,"w ","            ",1985-05-17
NH02,NA3902OW,"1980-09-16 13:30","1980-09-23 13:00",198009,4.070,39.200," ",.120," ",.028," ",.018," ",.120," ",.250," ",2.170," ",.260," ",3.690,0,-9,1638.400,22.860,22.860,"w ","            ",1985-05-17
NH02,NA3976OW,"1980-09-23 13:00","1980-09-30 13:05",198009,4.410,19.000," ",.060," ",.012," ",.005," ",.062,<,.020," ",.760," ",.180," ",1.870,0,-9,1889.400,28.190,28.190,"w ","            ",1985-05-17
NH02,NA4117OW,"1980-09-30 13:05","1980-10-07 12:50",198010,4.350,21.600," ",.030," ",.019," ",.009," ",.098," ",.080," ",1.620," ",.210," ",1.600,0,-9,2372.000,34.800,34.800,"w ","            ",1985-05-17
NH02,NA4086OW,"1980-10-07 12:50","1980-10-14 17:30",198010,3.870,69.000," ",.260," ",.047," ",.038," ",.161," ",.550," ",3.900," ",.380," ",6.490,0,-9,808.700,12.190,12.190,"w ","            ",1985-05-17
NH02,NA4165OW,"1980-10-14 17:30","1980-10-21 17:15",198010,4.230,31.000," ",.080," ",.023," ",.018," ",.098," ",.250," ",2.050," ",.200," ",2.730,0,-9,836.300,12.190,12.190,"w ","            ",1985-05-17
NH02,NA4270OW,"1980-10-21 17:15","1980-10-28 21:20",198010,5.000,6.900," ",.100," ",.052," ",.044," ",.260,<,.020," ",.370," ",.530," ",1.050,0,-9,2597.800,38.350,38.350,"w ","            ",1985-05-17
NH02,NA4340OW,"1980-10-28 21:20","1980-11-04 13:15",198010,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",1996-01-31
NH02,NA4423OW,"1980-11-04 13:15","1980-11-11 21:45",198011,4.120,39.800," ",.420," ",.059," ",.029," ",.038," ",.480," ",4.340," ",.230," ",3.080,0,-9,1158.200,16.260,16.260,"w ","            ",1985-05-17
NH02,NA4526OW,"1980-11-11 21:45","1980-11-18 21:45",198011,4.790,8.700," ",.090," ",.010,<,.002," ",.039,<,.020," ",1.270," ",.120," ",.560,0,-9,920.000,15.240,15.240,"w ","            ",1985-05-17
NH02,NA4602OW,"1980-11-18 21:45","1980-11-25 13:20",198011,4.520,14.000," ",.010," ",.003,<,.002," ",.010," ",.050," ",.900," ",.090," ",1.280,0,-9,2888.500,42.420,42.420,"w ","            ",1985-05-17
NH02,NA4630OW,"1980-11-25 13:20","1980-12-02 13:15",198011,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1896.100,28.960,28.960,"  ","x           ",1986-02-03
NH02,NA4694OW,"1980-12-02 13:15","1980-12-09 13:40",198012,4.320,27.500," ",.100," ",.035," ",.017," ",.351," ",.200," ",2.590," ",.340," ",2.240,0,-9,1593.100,24.130,24.130,"w ","            ",1985-05-17
NH02,NA4809OW,"1980-12-09 13:40","1980-12-16 14:00",198012,4.280,26.300," ",.060," ",.010," ",.014," ",.129," ",.130," ",3.180," ",.330," ",1.060,0,-9,1068.700,18.800,18.800,"w ","            ",1985-05-17
NH02,NA4827OW,"1980-12-16 14:00","1980-12-22 21:00",198012,4.370,21.600," ",.070," ",.014," ",.003," ",.023," ",.130," ",3.080," ",.190," ",.900,0,-9,392.200,5.590,5.590,"w ","            ",1985-05-17
NH02,NA4965OW,"1980-12-22 21:00","1980-12-30 13:15",198012,4.170,27.500," ",.110," ",.027," ",.006," ",.080," ",.070," ",3.340," ",.280," ",.900,0,-9,519.300,9.400,9.400,"w ","            ",1985-05-17
NH02,NA5012OW,"1980-12-30 13:15","1981-01-06 14:00",198101,4.040,42.700," ",.100," ",.019," ",.017," ",.067," ",.090," ",5.700," ",.290," ",.840,0,-9,284.200,6.100,6.100,"w ","            ",1985-05-17
NH02,NA5078OW,"1981-01-06 14:00","1981-01-13 13:30",198101,4.380,22.200," ",.070," ",.014," ",.009," ",.302," ",.080," ",2.770," ",.540," ",.640,0,-9,584.800,8.890,8.890,"w ","            ",1985-05-17
NH02,NA5160OW,"1981-01-13 13:30","1981-01-20 14:00",198101,3.950,52.100," ",.170," ",.042," ",.005," ",.090,<,.020," ",8.260," ",.410," ",.410,0,-9,97.900,3.050,3.050,"w ","            ",1985-05-17
NH02,NA5223OW,"1981-01-20 14:00","1981-01-27 14:00",198101,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",1985-11-20
NH02,NA5336OW,"1981-01-27 14:00","1981-02-03 14:10",198101,4.600,16.500," ",.040," ",.046," ",.009," ",.385," ",.110," ",.560," ",.710," ",1.050,0,-9,3657.000,54.610,54.610,"w ","            ",1985-05-17
NH02,NA5379OW,"1981-02-03 14:10","1981-02-10 14:10",198102,4.580,14.700," ",.020," ",.007,<,.002," ",.043," ",.070," ",1.360," ",.260," ",.630,0,-9,1198.600,19.300,19.300,"w ","            ",1985-05-17
NH02,NA5561OW,"1981-02-10 14:10","1981-02-17 14:05",198102,4.510,24.600," ",.070," ",.107," ",.039," ",.833," ",.070," ",.640," ",1.300," ",1.670,0,-9,4553.900,67.560,67.560,"w ","            ",1985-05-17
NH02,NA5560OW,"1981-02-17 14:05","1981-02-24 21:20",198102,4.960,12.200," ",.030," ",.039," ",.013," ",.296,<,.020," ",.260," ",.490," ",.560,0,-9,3856.300,56.900,56.900,"w ","            ",1985-05-17
NH02,NA5630OW,"1981-02-24 21:20","1981-03-03 14:00",198102,4.680,10.500," ",.030," ",.007," ",.003," ",.014," ",.050," ",.470,<,.050," ",.730,0,-9,3052.200,45.470,45.470,"w ","            ",1985-05-17
NH02,NA5713OW,"1981-03-03 14:00","1981-03-10 14:00",198103,5.300,17.100," ",.410," ",.098,<,.018," ",.027,<,.180," ",.980," ",1.250," ",1.070,0,-9,13.600,.760,.760,wa,"            ",1985-06-04
NH02,NA5781OW,"1981-03-10 14:00","1981-03-16 21:30",198103,4.210,44.500," ",.640," ",.274," ",.031," ",.408," ",.790," ",5.110," ",.450," ",4.470,0,-9,163.300,3.300,3.300,"w ","            ",1985-05-17
NH02,NA5846OW,"1981-03-16 21:30","1981-03-24 14:20",198103,4.710,16.400," ",.280," ",.104," ",.008," ",.312," ",.060," ",2.160," ",.380," ",1.080,0,-9,69.400,1.520,1.520,"w ","            ",1985-06-04
NH02,NA5931OW,"1981-03-24 14:20","1981-03-31 14:00",198103,4.250,31.600," ",.080," ",.019," ",.008," ",.055," ",.290," ",3.130," ",.080," ",1.760,0,-9,1564.000,22.610,22.610,"w ","            ",1985-05-17
NH02,NA6019OW,"1981-03-31 14:00","1981-04-07 14:00",198104,4.330,25.700," ",.100," ",.031," ",.018," ",.105," ",.260," ",1.490," ",.140," ",2.510,0,-9,2008.400,29.720,29.720,"w ","            ",1985-05-17
NH02,NA6105OW,"1981-04-07 14:00","1981-04-14 13:15",198104,4.130,35.700," ",.200," ",.032," ",.024," ",.048," ",.300," ",2.060," ",.070," ",2.950,0,-9,704.300,10.670,10.670,"w ","            ",1985-05-17
NH02,NA6199OW,"1981-04-14 13:15","1981-04-21 14:00",198104,4.130,28.700," ",.100," ",.021," ",.020," ",.079," ",.250," ",1.290," ",.130," ",2.680,0,-9,2513.700,38.350,38.350,"w ","            ",1985-05-17
NH02,NA6276OW,"1981-04-21 14:00","1981-04-28 13:05",198104,4.280,28.100," ",.040," ",.011," ",.004," ",.012," ",.250," ",1.420,<,.020," ",2.270,0,-9,1260.100,19.300,19.300,"w ","            ",1985-05-17
NH02,NA6329OW,"1981-04-28 13:05","1981-05-05 13:00",198105,3.890,58.500," ",.060," ",.015," ",.018," ",.019," ",.540," ",4.050," ",.070," ",4.330,0,-9,1172.400,17.020,17.020,"w ","            ",1985-05-17
NH02,NA6437OW,"1981-05-05 13:00","1981-05-12 19:40",198105,4.360,27.500," ",.280," ",.092," ",.031," ",.345," ",.080," ",.820," ",.540," ",2.870,0,-9,1822.100,25.910,25.910,"w ","            ",1985-05-17
NH02,NA6498OW,"1981-05-12 19:40","1981-05-19 13:05",198105,4.430,23.400,<,.020," ",.020," ",.017," ",.099," ",.160," ",.940," ",.150," ",2.020,0,-9,3548.900,52.830,52.830,"w ","            ",1985-05-17
NH02,NA6563OW,"1981-05-19 13:05","1981-05-26 12:30",198105,3.960,106.500," ",3.300," ",.722," ",.674," ",.353," ",.640," ",7.110," ",.860," ",15.880,0,-9,17.300,.510,.510,wa,"            ",1985-06-04
NH02,NA6673OW,"1981-05-26 12:30","1981-06-02 13:00",198105,4.170,36.800," ",.080," ",.026," ",.034," ",.124," ",.360," ",1.340," ",.190," ",3.840,0,-9,1727.600,24.380,24.380,"w ","            ",1985-05-17
NH02,NA6738OW,"1981-06-02 13:00","1981-06-09 16:40",198106,4.180,33.900," ",.130," ",.028," ",.024," ",.012," ",.350," ",1.790," ",.050," ",2.980,0,-9,2370.900,32.510,32.510,"w ","            ",1985-05-17
NH02,NA6828OW,"1981-06-09 16:40","1981-06-16 13:00",198106,4.610,15.800," ",.160," ",.038," ",.033," ",.071," ",.170," ",.580,<,.020," ",2.060,0,-9,1387.600,20.070,20.070,"w ","            ",1986-05-21
NH02,NA6930OW,"1981-06-16 13:00","1981-06-23 13:00",198106,3.980,55.000," ",.140," ",.034," ",.015," ",.038," ",.570," ",2.090," ",.100," ",5.730,0,-9,4680.900,68.330,68.330,"w ","            ",1985-05-17
NH02,NA7005OW,"1981-06-23 13:00","1981-06-30 13:00",198106,4.500,19.300," ",.090," ",.043," ",.013," ",.048," ",.140," ",.900," ",.080," ",1.850,0,-9,1812.800,26.670,26.670,"w ","            ",1985-05-17
NH02,NA7172OW,"1981-06-30 13:00","1981-07-07 12:50",198107,5.430,8.600," ",.140," ",.040," ",.017," ",.036,<,.020,<,.020," ",.060," ",.550,0,-9,4767.500,69.090,69.090,"w ","            ",1985-05-17
NH02,NA7168OW,"1981-07-07 12:50","1981-07-14 13:15",198107,4.360,31.600," ",.480," ",.105," ",.029," ",.052," ",.340," ",2.170," ",.100," ",3.430,0,-9,2153.000,32.000,32.000,"w ","            ",1984-08-28
NH02,NA7308OW,"1981-07-14 13:15","1981-07-21 13:30",198107,4.330,33.200," ",.190," ",.046," ",.007," ",.032," ",.310," ",1.260," ",.060," ",3.140,0,-9,2920.700,41.660,41.660,"w ","            ",1984-08-28
NH02,NA7335OW,"1981-07-21 13:30","1981-07-28 13:10",198107,4.350,30.200," ",.030," ",.024," ",.015," ",.073," ",.190," ",.920," ",.110," ",2.490,0,-9,2145.300,30.480,30.480,"w ","            ",1984-08-28
NH02,NA7396OW,"1981-07-28 13:10","1981-08-04 13:30",198107,4.490,20.700," ",.070," ",.031," ",.010," ",.034," ",.060," ",.710," ",.030," ",1.330,0,-9,2481.800,36.320,36.320,"w ","            ",1984-08-28
NH02,NA7492OW,"1981-08-04 13:30","1981-08-11 14:10",198108,4.220,39.200," ",.210," ",.049," ",.010," ",.024," ",.260," ",1.440," ",.030," ",3.790,0,-9,3702.100,54.100,54.100,"w ","            ",1984-08-28
NH02,NA7586OW,"1981-08-11 14:10","1981-08-18 12:40",198108,4.050,49.500," ",.160," ",.041," ",.016," ",.023," ",.420," ",1.940," ",.060," ",4.660,0,-9,6076.100,89.920,89.920,"w ","            ",1984-08-28
NH02,NA7658OW,"1981-08-18 12:40","1981-08-25 13:00",198108,6.200,41.000," ",2.690," ",.691," ",.041," ",1.117," ",.140," ",1.800," ",1.090," ",6.500,0,-9,36.000,.510,.510,wa,"            ",1984-08-28
NH02,NA7754OW,"1981-08-25 13:00","1981-09-01 13:15",198108,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,38.300,.000,.000,"d ","            ",1984-08-28
NH02,NA7843OW,"1981-09-01 13:15","1981-09-08 13:40",198109,3.980,78.800," ",1.730," ",.483," ",.038," ",.430," ",.730," ",5.260," ",.490," ",9.960,0,-9,248.300,3.050,3.050,"w ","            ",1984-08-28
NH02,NA7918OW,"1981-09-08 13:40","1981-09-15 12:40",198109,4.570,17.600," ",.040," ",.018," ",.009," ",.037," ",.170," ",.730," ",.050," ",1.150,0,-9,3578.000,52.580,52.580,"w ","            ",1984-08-28
NH02,NA8131OW,"1981-09-15 12:40","1981-09-22 20:15",198109,4.000,55.800," ",.500," ",.126," ",.035," ",.091," ",.590," ",3.650," ",.180," ",5.210,0,-9,2544.500,37.850,37.850,"w ","            ",1984-08-28
NH02,NA8138OW,"1981-09-22 20:15","1981-09-29 12:45",198109,4.120,36.200," ",.120," ",.024," ",.019," ",.038," ",.360," ",1.590," ",.050," ",3.660,0,-9,3379.400,50.290,50.290,"w ","            ",1984-08-28
NH02,NA8159OW,"1981-09-29 12:45","1981-10-06 13:05",198110,4.220,31.100," ",.300," ",.076," ",.024," ",.076," ",.270," ",2.190," ",.100," ",2.930,0,-9,881.900,13.460,13.460,"w ","            ",1984-08-28
NH02,NA8282OW,"1981-10-06 13:05","1981-10-13 13:00",198110,4.090,43.500," ",.300," ",.076," ",.021," ",.068," ",.450," ",3.140," ",.100," ",3.840,0,-9,1042.800,16.000,16.000,"w ","            ",1984-08-28
NH02,NA8418OW,"1981-10-13 13:00","1981-10-20 13:00",198110,4.530,15.100," ",.040," ",.018," ",.010," ",.067," ",.100," ",.910," ",.070," ",1.330,0,-9,3548.100,53.090,53.090,"w ","            ",1984-08-28
NH02,NA8614OW,"1981-10-20 13:00","1981-10-27 17:50",198110,4.700,10.800," ",.050," ",.019," ",.008," ",.057," ",.070," ",.620," ",.080," ",.860,0,-9,5500.000,80.520,80.520,"w ","            ",1984-08-28
NH02,NA8540OW,"1981-10-27 17:50","1981-11-03 14:00",198110,4.680,12.500," ",.130," ",.033," ",.006," ",.050,<,.020," ",.970," ",.080," ",.710,0,-9,1207.700,18.030,18.030,"w ","            ",1984-08-28
NH02,NA8642OW,"1981-11-03 14:00","1981-11-10 14:05",198111,4.070,48.900," ",.260," ",.080," ",.020," ",.137," ",.390," ",3.250," ",.220," ",4.290,0,-9,661.000,9.650,9.650,"w ","            ",1984-08-28
NH02,NA8769OW,"1981-11-10 14:05","1981-11-17 20:15",198111,5.250,4.800," ",.120," ",.055," ",.010," ",.096," ",.050," ",.560," ",.120," ",.560,0,-9,1512.300,22.100,22.100,"w ","            ",1984-08-28
NH02,NA8825OW,"1981-11-17 20:15","1981-11-24 14:00",198111,4.310,26.200," ",.110," ",.033," ",.011," ",.040," ",.180," ",1.770," ",.050," ",2.320,0,-9,1547.900,24.640,24.640,"w ","            ",1984-08-28
NH02,NA8908OW,"1981-11-24 14:00","1981-12-01 14:05",198111,3.910,78.500," ",.380," ",.186," ",.050," ",.420," ",.560," ",5.020," ",.670," ",6.230,0,-9,237.600,4.830,4.830,"w ","            ",1984-08-28
NH02,NA9034OW,"1981-12-01 14:05","1981-12-08 13:55",198112,4.610,11.700," ",.110," ",.034," ",.022," ",.050," ",.050," ",.890," ",.050," ",1.210,0,-9,1564.100,49.530,49.530,"w ","            ",1986-01-30
NH02,NA9093OW,"1981-12-08 13:55","1981-12-15 14:00",198112,5.080,5.900," ",.060," ",.074," ",.004," ",.040," ",.050," ",.750," ",.060," ",.560,0,-9,692.800,11.940,11.940,"w ","            ",1984-08-28
NH02,NA9183OW,"1981-12-15 14:00","1981-12-22 16:00",198112,4.800,9.600," ",.200," ",.057," ",.004," ",.057,<,.020," ",1.110," ",.050," ",.580,0,-9,985.700,18.290,18.290,"w ","            ",1984-08-28
NH02,NA9333OW,"1981-12-22 16:00","1981-12-29 18:15",198112,4.490,15.800," ",.070," ",.015," ",.008," ",.014," ",.050," ",.970,<,.020," ",1.240,0,-9,1326.800,38.610,38.610,"w ","            ",1984-08-28
NH02,NA9338OW,"1981-12-29 18:15","1982-01-05 14:00",198201,4.890,6.800," ",.020," ",.009," ",.006," ",.035,<,.020," ",.370," ",.040," ",.470,0,-9,2863.200,74.680,74.680,"w ","            ",1984-08-28
NH02,NA9423OW,"1982-01-05 14:00","1982-01-12 14:00",198201,4.870,28.100," ",.530," ",.171," ",.103," ",1.256," ",.460," ",3.310," ",.460," ",6.510,0,-9,15.400,2.790,2.790,wa,"            ",1984-08-06
NH02,NA9517OW,"1982-01-12 14:00","1982-01-19 14:00",198201,4.450,16.400," ",.020," ",.016," ",.008," ",.042," ",.060," ",1.830," ",.120," ",.640,0,-9,693.000,11.680,11.680,"w ","            ",1984-08-03
NH02,NA9740OW,"1982-01-19 14:00","1982-01-26 14:10",198201,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1362.200,21.590,21.590,"  ","u           ",1984-08-03
NH02,NA9734OW,"1982-01-26 14:10","1982-02-02 14:00",198201,4.620,13.300," ",.030," ",.012," ",.010," ",.045," ",.030," ",.840," ",.120," ",.790,0,-9,1631.700,25.400,25.400,"w ","            ",1984-08-03
NH02,NA9900OW,"1982-02-02 14:00","1982-02-09 21:20",198202,4.550,12.900," ",.040," ",.018," ",.006," ",.029," ",.030," ",.990," ",.060," ",.970,0,-9,3445.600,50.550,50.550,"w ","            ",1984-08-03
NH02,NA9949OW,"1982-02-09 21:20","1982-02-16 14:00",198202,4.130,37.800," ",.150," ",.083," ",.007," ",.091," ",.160," ",3.840," ",.170," ",2.030,0,-9,243.800,4.060,4.060,"w ","            ",1984-08-03
NH02,NB0035OW,"1982-02-16 14:00","1982-02-23 14:05",198202,4.570,12.800," ",.030," ",.016,<,.003," ",.048,<,.020," ",1.390," ",.090," ",.580,0,-9,620.300,10.160,10.160,"w ","            ",1984-08-03
NH02,NB0118OW,"1982-02-23 14:05","1982-03-02 14:00",198202,3.980,46.000," ",.110," ",.064," ",.012," ",.197," ",.080," ",5.190," ",.520," ",.690,0,-9,352.000,5.330,5.330,"w ","            ",1984-08-03
NH02,NB0215OW,"1982-03-02 14:00","1982-03-09 14:00",198203,4.550,17.700," ",.080," ",.020," ",.015," ",.046," ",.120," ",.880," ",.060," ",1.790,0,-9,1951.900,30.990,30.990,"w ","            ",1984-08-03
NH02,NB0293OW,"1982-03-09 14:00","1982-03-16 14:00",198203,3.900,65.000," ",.160," ",.050," ",.014," ",.215," ",.350," ",4.810," ",.350," ",4.520,0,-9,1041.100,16.510,16.510,"w ","            ",1984-08-03
NH02,NB0421OW,"1982-03-16 14:00","1982-03-23 14:00",198203,4.320,31.000," ",.280," ",.040," ",.008," ",.045," ",.210," ",2.110," ",.090," ",2.600,0,-9,1085.200,17.020,17.020,"w ","            ",1984-08-03
NH02,NB0504OW,"1982-03-23 14:00","1982-03-30 14:00",198203,4.440,23.700," ",.070," ",.025," ",.011," ",.108," ",.130," ",.860," ",.160," ",2.040,0,-9,1101.400,17.530,17.530,"w ","            ",1984-08-03
NH02,NB0640OW,"1982-03-30 14:00","1982-04-06 13:50",198204,4.210,32.700," ",.160," ",.056," ",.023," ",.196," ",.140," ",2.080," ",.380," ",2.350,0,-9,1840.500,29.460,29.460,"w ","            ",1984-08-03
NH02,NB0685OW,"1982-04-06 13:50","1982-04-13 13:10",198204,4.250,34.700," ",.110," ",.034," ",.005," ",.037," ",.170," ",3.620," ",.110," ",1.400,0,-9,927.200,34.540,34.540,"w ","            ",1984-08-03
NH02,NB0812OW,"1982-04-13 13:10","1982-04-20 14:00",198204,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1123.700,16.510,16.510,"  ","f           ",1984-08-03
NH02,NB0924OW,"1982-04-20 14:00","1982-04-27 13:25",198204,4.590,14.900," ",.220," ",.063," ",.015," ",.073," ",.090," ",.960," ",.160," ",2.190,0,-9,2003.100,29.210,29.210,"w ","            ",1984-08-03
NH02,NB1002OW,"1982-04-27 13:25","1982-05-04 13:00",198204,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",1994-02-04
NH02,NB1079OW,"1982-05-04 13:00","1982-05-11 12:30",198205,3.590,143.700," ",.640," ",.135," ",.074," ",.093," ",1.440," ",7.930," ",.480," ",14.850,0,-9,140.300,2.030,2.030,"w ","            ",1984-08-03
NH02,NB1195OW,"1982-05-11 12:30","1982-05-18 12:55",198205,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",1994-02-04
NH02,NB1249OW,"1982-05-18 12:55","1982-05-25 12:45",198205,4.220,33.000," ",.080," ",.039," ",.057," ",.015," ",.320," ",1.440," ",.080," ",3.730,0,-9,1161.600,17.020,17.020,"w ","            ",1984-08-03
NH02,NB1421OW,"1982-05-25 12:45","1982-06-01 12:45",198205,5.040,12.100," ",.140," ",.077," ",.018," ",.058," ",.150," ",.720," ",.160," ",1.450,0,-9,217.800,3.300,3.300,"w ","            ",1984-08-03
NH02,NB1600OW,"1982-06-01 12:45","1982-06-08 12:40",198206,4.690,13.100," ",.030," ",.010," ",.013," ",.037," ",.090," ",.760," ",.070," ",.690,0,-9,3625.400,53.090,53.090,"w ","            ",1984-08-03
NH02,NB1562OW,"1982-06-08 12:40","1982-06-15 13:10",198206,5.750,5.500," ",.230," ",.061," ",.018," ",.288,<,.020," ",.240," ",.070," ",.640,0,-9,614.900,9.400,9.400,"w ","            ",1984-08-03
NH02,NB1750OW,"1982-06-15 13:10","1982-06-22 13:15",198206,4.380,26.400," ",.110," ",.042," ",.046," ",.048," ",.230," ",1.250," ",.070," ",2.370,0,-9,1797.800,25.150,25.150,"w ","            ",1984-08-03
NH02,NB1871OW,"1982-06-22 13:15","1982-06-29 16:50",198206,4.180,34.400," ",.080," ",.016," ",.017," ",.013," ",.360," ",1.970," ",.040," ",2.840,0,-9,2143.700,31.240,31.240,"w ","            ",1984-08-03
NH02,NB1870OW,"1982-06-29 16:50","1982-07-06 13:35",198207,4.630,15.600," ",.040," ",.016," ",.009," ",.025," ",.130," ",.660," ",.030," ",.930,0,-9,2473.200,34.290,34.290,"w ","            ",1984-08-03
NH02,NB1961OW,"1982-07-06 13:35","1982-07-13 12:55",198207,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,123.500,1.780,1.780,"  ","c           ",1984-08-03
NH02,NB2064OW,"1982-07-13 12:55","1982-07-20 12:20",198207,4.350,27.900," ",.140," ",.037," ",.045," ",.022," ",.370," ",1.260," ",.120," ",2.540,0,-9,299.400,4.830,4.830,"w ","            ",1984-08-03
NH02,NB2190OW,"1982-07-20 12:20","1982-07-27 12:45",198207,4.600,17.900," ",.180," ",.037," ",.059," ",.174,<,.020," ",1.810," ",.090," ",1.030,0,-9,147.500,2.290,2.290,"w ","            ",1984-08-03
NH02,NB2296OW,"1982-07-27 12:45","1982-08-03 12:45",198207,4.090,36.000," ",.050," ",.011," ",.013," ",.012," ",.170," ",1.440," ",.040," ",3.040,0,-9,2831.300,41.910,41.910,"w ","            ",1984-08-03
NH02,NB2500OW,"1982-08-03 12:45","1982-08-10 12:45",198208,4.070,45.000," ",.060," ",.020," ",.023," ",.162," ",.260," ",2.680," ",.110," ",3.980,0,-9,1611.900,23.880,23.880,"w ","            ",1984-08-03
NH02,NB2508OW,"1982-08-10 12:45","1982-08-17 13:10",198208,6.270,10.100," ",.120," ",.023," ",.020," ",1.460," ",.040," ",1.930," ",.190," ",1.590,0,-9,132.400,2.030,2.030,"w ","            ",1984-08-03
NH02,NB2598OW,"1982-08-17 13:10","1982-08-24 12:30",198208,4.280,31.200," ",.130," ",.051," ",.016," ",.110," ",.280," ",1.770," ",.120," ",3.180,0,-9,587.500,8.640,8.640,"w ","            ",1984-08-03
NH02,NB2796OW,"1982-08-24 12:30","1982-08-31 12:35",198208,3.970,57.100," ",.070," ",.016," ",.018," ",.127," ",.630," ",2.610," ",.090," ",5.250,0,-9,1185.700,18.030,18.030,"w ","            ",1984-08-03
NH02,NB2800OW,"1982-08-31 12:35","1982-09-07 12:50",198209,4.330,23.700," ",.040," ",.010," ",.010," ",.010," ",.190," ",1.300," ",.050," ",1.950,0,-9,1450.900,21.340,21.340,"w ","            ",1984-08-03
NH02,NB2923OW,"1982-09-07 12:50","1982-09-14 12:25",198209,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2.000,.000,.000,"d ","            ",1984-08-03
NH02,NB3096OW,"1982-09-14 12:25","1982-09-21 12:40",198209,4.140,37.700," ",.030," ",.011," ",.012," ",.019," ",.360," ",1.240," ",.060," ",3.810,0,-9,3213.000,46.990,46.990,"w ","            ",1984-08-03
NH02,NB3135OW,"1982-09-21 12:40","1982-09-28 12:45",198209,4.620,13.300," ",.020," ",.016," ",.023," ",.041," ",.110," ",.850," ",.100," ",1.290,0,-9,1880.700,29.210,29.210,"w ","            ",1984-08-03
NH02,NB3237OW,"1982-09-28 12:45","1982-10-05 13:10",198210,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,16.800,.510,.510,"  ","c           ",1984-08-03
